hash,split,class,path
91c962b56e161be9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\95-rotated3-rotated2-rotated2 (1).jpg
91c962b56e161be9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\95-rotated3-rotated2-rotated2 - Copy (1).jpg
91c962b56e161be9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\95-rotated3-rotated2-rotated2 - Copy.jpg
91c962b56e161be9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\95-rotated3-rotated2-rotated2.jpg
91c962b56e161be9,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\95-rotated3-rotated1-rotated1.jpg
984b49696b355796,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated1-rotated2-rotated3 (1).jpg
984b49696b355796,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated1-rotated2-rotated3 - Copy (1).jpg
984b49696b355796,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated1-rotated2-rotated3 - Copy.jpg
984b49696b355796,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated1-rotated2-rotated3.jpg
984b49696b355796,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\96-rotated1-rotated2-rotated3.jpg
9dcc67256ca46cb4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated2-rotated2 (1).jpg
9dcc67256ca46cb4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated2-rotated2 - Copy (1).jpg
9dcc67256ca46cb4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated2-rotated2 - Copy.jpg
9dcc67256ca46cb4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated2-rotated2.jpg
9dcc67256ca46cb4,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\96-rotated2-rotated2.jpg
994e45656ba57a94,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated3-rotated1-rotated1 (1).jpg
994e45656ba57a94,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated3-rotated1-rotated1 - Copy (1).jpg
994e45656ba57a94,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated3-rotated1-rotated1 - Copy.jpg
994e45656ba57a94,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\96-rotated3-rotated1-rotated1.jpg
994e45656ba57a94,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\96-rotated3-rotated1-rotated1.jpg
96c91b7d38824f4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated1-rotated2-rotated3 (1).jpg
96c91b7d38824f4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated1-rotated2-rotated3 - Copy (1).jpg
96c91b7d38824f4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated1-rotated2-rotated3 - Copy.jpg
96c91b7d38824f4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated1-rotated2-rotated3.jpg
96c91b7d38824f4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3 (1).jpg
96c91b7d38824f4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3 - Copy (1).jpg
96c91b7d38824f4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3 - Copy.jpg
96c91b7d38824f4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3.jpg
96c91b7d38824f4d,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\97-rotated1-rotated2-rotated3.jpg
a5173a694fc616b8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated2-rotated2 (1).jpg
a5173a694fc616b8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated2-rotated2 - Copy (1).jpg
a5173a694fc616b8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated2-rotated2 - Copy.jpg
a5173a694fc616b8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated2-rotated2.jpg
a5173a694fc616b8,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\97-rotated2-rotated2.jpg
83985e2a6d753a99,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3-rotated1-rotated1 (1).jpg
83985e2a6d753a99,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3-rotated1-rotated1 - Copy (1).jpg
83985e2a6d753a99,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3-rotated1-rotated1 - Copy.jpg
83985e2a6d753a99,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3-rotated1-rotated1.jpg
83985e2a6d753a99,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\97-rotated3-rotated1-rotated1.jpg
83985e2bad751a9a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3-rotated3-rotated3 (1).jpg
83985e2bad751a9a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3-rotated3-rotated3 - Copy (1).jpg
83985e2bad751a9a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3-rotated3-rotated3 - Copy.jpg
83985e2bad751a9a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\97-rotated3-rotated3-rotated3.jpg
83985e2bad751a9a,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\97-rotated3-rotated3-rotated3.jpg
87e64b162d7a58b1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated1-rotated1-rotated3 (1).jpg
87e64b162d7a58b1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated1-rotated1-rotated3 - Copy (1).jpg
87e64b162d7a58b1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated1-rotated1-rotated3 - Copy.jpg
87e64b162d7a58b1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated1-rotated1-rotated3.jpg
87e64b162d7a58b1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated1-rotated2-rotated3 (1).jpg
87e64b162d7a58b1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated1-rotated2-rotated3 - Copy (1).jpg
87e64b162d7a58b1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated1-rotated2-rotated3 - Copy.jpg
87e64b162d7a58b1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated1-rotated2-rotated3.jpg
87e64b162d7a58b1,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\98-rotated1-rotated2-rotated3.jpg
b4e1437f1e54036b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated2-rotated2 (1).jpg
b4e1437f1e54036b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated2-rotated2 - Copy (1).jpg
b4e1437f1e54036b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated2-rotated2 - Copy.jpg
b4e1437f1e54036b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated2-rotated2.jpg
b4e1437f1e54036b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated1-rotated1 (1).jpg
b4e1437f1e54036b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated1-rotated1 - Copy (1).jpg
b4e1437f1e54036b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated1-rotated1 - Copy.jpg
b4e1437f1e54036b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated1-rotated1.jpg
b4e1437f1e54036b,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\98-rotated2-rotated2.jpg
b4e1437f1e54036b,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\98-rotated3-rotated1-rotated1.jpg
b19f43e8ed550ae0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated3-rotated1 (1).jpg
b19f43e8ed550ae0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated3-rotated1 - Copy (1).jpg
b19f43e8ed550ae0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated3-rotated1 - Copy.jpg
b19f43e8ed550ae0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated3-rotated1.jpg
b19f43e8ed550ae0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated3-rotated3 (1).jpg
b19f43e8ed550ae0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated3-rotated3 - Copy (1).jpg
b19f43e8ed550ae0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated3-rotated3 - Copy.jpg
b19f43e8ed550ae0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\98-rotated3-rotated3-rotated3.jpg
b19f43e8ed550ae0,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\98-rotated3-rotated3-rotated3.jpg
99cc0ee46c2766b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated1-rotated2-rotated3 (1).jpg
99cc0ee46c2766b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated1-rotated2-rotated3 - Copy (1).jpg
99cc0ee46c2766b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated1-rotated2-rotated3 - Copy.jpg
99cc0ee46c2766b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated1-rotated2-rotated3.jpg
99cc0ee46c2766b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated2-rotated2-rotated2 (1).jpg
99cc0ee46c2766b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated2-rotated2-rotated2 - Copy (1).jpg
99cc0ee46c2766b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated2-rotated2-rotated2 - Copy.jpg
99cc0ee46c2766b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated2-rotated2-rotated2.jpg
99cc0ee46c2766b6,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\99-rotated1-rotated2-rotated3.jpg
c5c86733193c1e1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated1-rotated3 (1).jpg
c5c86733193c1e1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated1-rotated3 - Copy (1).jpg
c5c86733193c1e1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated1-rotated3 - Copy.jpg
c5c86733193c1e1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated1-rotated3.jpg
c5c86733193c1e1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated3-rotated3-rotated3 (1).jpg
c5c86733193c1e1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated3-rotated3-rotated3 - Copy (1).jpg
c5c86733193c1e1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated3-rotated3-rotated3 - Copy.jpg
c5c86733193c1e1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated3-rotated3-rotated3.jpg
c5c86733193c1e1f,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\99-rotated3-rotated3-rotated3.jpg
98b3076d6968236f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated3-rotated1-rotated1 (1).jpg
98b3076d6968236f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated3-rotated1-rotated1 - Copy (1).jpg
98b3076d6968236f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated3-rotated1-rotated1 - Copy.jpg
98b3076d6968236f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\99-rotated3-rotated1-rotated1.jpg
98b3076d6968236f,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\99-rotated3-rotated1-rotated1.jpg
c107fe28b47620fb,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\image8 (1).jpeg
c107fe28b47620fb,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\image8.jpeg
c107fe28b47620fb,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\image8.jpeg
c7ce38c3c67039c5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002347.jpg
c7ce38c3c67039c5,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002347.jpg
c38c90979e876765,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002368.jpg
c38c90979e876765,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002368.jpg
c3ca9a8eb49ca599,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002369.jpg
c3ca9a8eb49ca599,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002369.jpg
879c3e6c9496653c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002370.jpg
879c3e6c9496653c,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002370.jpg
99cc486dce86b179,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002371.jpg
99cc486dce86b179,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002371.jpg
c746cd6d650d6199,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002372.jpg
c746cd6d650d6199,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002372.jpg
99c94c4d9ccc9d4d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002373.jpg
99c94c4d9ccc9d4d,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002373.jpg
cc9b93868a92cfb2,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002400.jpg
cc9b93868a92cfb2,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002400.jpg
9a9bc69cc59cc49c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002401.jpg
9a9bc69cc59cc49c,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002401.jpg
9999cc3b659935c4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002436.jpg
9999cc3b659935c4,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002436.jpg
cc47cf669b24cc31,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002439.jpg
cc47cf669b24cc31,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002439.jpg
cdc9e2c8c3c6c9c3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002440.jpg
cdc9e2c8c3c6c9c3,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002440.jpg
9b92b699a186ccad,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002441.jpg
9b92b699a186ccad,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002441.jpg
9b923699669393cc,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002442.jpg
9b923699669393cc,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002442.jpg
93699c32cd32ce35,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002443.jpg
93699c32cd32ce35,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002443.jpg
cc9cc38bb8c798e1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002444.jpg
cc9cc38bb8c798e1,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002444.jpg
d999dd8cec88ec0c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002445.jpg
d999dd8cec88ec0c,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002445.jpg
d989dd92ec89fd00,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002446.jpg
d989dd92ec89fd00,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002446.jpg
8a99924b77b63a4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002447.jpg
8a99924b77b63a4a,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002447.jpg
c81cc61ee19fe08f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002472.jpg
c81cc61ee19fe08f,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002472.jpg
cc89a98de98dbd81,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002475.jpg
cc89a98de98dbd81,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002475.jpg
8cb38cb29b8cb3cc,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002476.jpg
8cb38cb29b8cb3cc,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002476.jpg
e3a0a8afa4b1afa1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002489.jpg
e3a0a8afa4b1afa1,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002489.jpg
c3cb3e8e603c8778,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002490.jpg
c3cb3e8e603c8778,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002490.jpg
8eb5b12664a4ad73,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002510.jpg
8eb5b12664a4ad73,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002510.jpg
8e95b1b35a7a64c4,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002511.jpg
8e95b1b35a7a64c4,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002511.jpg
9833dc33cc33db0c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002514.jpg
9833dc33cc33db0c,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002514.jpg
cc5c9972b94cb34c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0002515.jpg
cc5c9972b94cb34c,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0002515.jpg
859a7f685a137a83,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0003892.jpg
859a7f685a137a83,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0003892.jpg
858b5a601b1f6eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\IMG0003893.jpg
858b5a601b1f6eb5,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\IMG0003893.jpg
cee4cd998994919d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\ol-11-01-0439-g00.jpg
cee4cd998994919d,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\ol-11-01-0439-g00.jpg
d8f4e9e3a59b2680,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\pathfx-R3.jpg
d8f4e9e3a59b2680,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\pathfx-R3.jpg
94c95a64e6ce9c6c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\pathological.jpg
94c95a64e6ce9c6c,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\pathological.jpg
c2a72d992e5c8b53,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\tibia20path20fx.jpg
c2a72d992e5c8b53,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\tibia20path20fx.jpg
9fb003676b6b1a43,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated1-rotated1 (1).jpg
9fb003676b6b1a43,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated1-rotated1 (2).jpg
9fb003676b6b1a43,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated1-rotated1.jpg
9fb003676b6b1a43,val,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\not fractured\1-rotated1-rotated1-rotated1.jpg
9ae300707d5c0d7f,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated1-rotated1-rotated1 (1).jpg
9ae300707d5c0d7f,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated1-rotated1-rotated1 (2).jpg
9ae300707d5c0d7f,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated1-rotated1-rotated1.jpg
9ae300707d5c0d7f,val,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\not fractured\1-rotated1-rotated1-rotated1-rotated1.jpg
d86f313e0f154a95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated2-rotated1 (1).jpg
d86f313e0f154a95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated2-rotated1 (2).jpg
d86f313e0f154a95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated2-rotated1.jpg
d86f313e0f154a95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated3-rotated2-rotated1 (1).jpg
d86f313e0f154a95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated3-rotated2-rotated1 (2).jpg
d86f313e0f154a95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated3-rotated2-rotated1.jpg
d86f313e0f154a95,val,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\not fractured\1-rotated3-rotated2-rotated1.jpg
98ef113e0f154b95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated2-rotated2-rotated1 (1).jpg
98ef113e0f154b95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated2-rotated2-rotated1 (2).jpg
98ef113e0f154b95,train,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\not fractured\1-rotated1-rotated2-rotated2-rotated1.jpg
98ef113e0f154b95,val,not fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\not fractured\1-rotated1-rotated2-rotated2-rotated1.jpg
